0
"Link(url='https://www.pewresearch.org', text='Home', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-51', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2016-report-on-international-religious-freedom/united-kingdom/', text='United Kingdom.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-52', text='↩', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/hrrpt/humanrightsreport/index.htm?year=2015&dlid=252911', text='Ukraine.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-53', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2016-report-on-international-religious-freedom/belgium/', text='Belgium.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-54', text='↩', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/irf/religiousfreedom/index.htm?year=2015&dlid=256169', text='Belgium.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-55', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/burkina-faso/', text='Burkina Faso.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-56', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/djibouti/', text='Djibouti.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-57', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-country-reports-on-human-rights-practices/nigeria/', text='Nigeria.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-58', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/germany/', text='Germany.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-59', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-60', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/afghanistan/', text='Afghanistan.', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/algeria/', text='Algeria.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-61', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-62', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/israel-golan-heights-west-bank-and-gaza/', text='Israel.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-63', text='↩', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/irf/religiousfreedom/index.htm?year=2015&dlid=256083', text='Uganda.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-64', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-65', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-66', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/armenia/', text='Armenia', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2016-report-on-international-religious-freedom/armenia/', text='Armenia', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/irf/religiousfreedom/index.htm?year=2012&dlid=208286', text='Armenia', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-67', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/tunisia/', text='Tunisia', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/irf/religiousfreedom/index.htm?year=2013&dlid=222315', text='Tunisia', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-68', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/india/', text='India', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-69', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/nigeria/', text='Nigeria', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-70', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-country-reports-on-human-rights-practices/iraq/', text='Iraq.', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-71', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/syria/', text='Syria', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-72', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/ukraine/', text='Ukraine', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-73', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-74', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/finland/', text='Finland', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-75', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/sweden/', text='Sweden', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-76', text='↩', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/irf/2014religiousfreedom/index.htm?year=2014&dlid=238248', text='Nigeria', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-77', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-78', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/brazil/', text='Brazil', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-79', text='↩', fragment='', nofollow=False)"
"Link(url='https://2009-2017.state.gov/j/drl/rls/irf/religiousfreedom/index.htm?year=2012&dlid=208412', text='Syria', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-80', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/bangladesh/', text='Bangladesh', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-81', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.state.gov/reports/2017-report-on-international-religious-freedom/pakistan/', text='Pakistan', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-82', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.adl.org/resources/reports/charlottesville-one-year-later#introduction', text='Charlottesville: One Year Later', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-83', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#fnref-31606-84', text='↩', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/number-of-countries-with-very-high-government-restrictions-on-religion-remains-at-highest-levels-since-2007/', text=""Next: 1. Number of countries with 'very high' government restrictions on religion remains at highest levels since 2007"", fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/harassment-of-religious-groups-steady-in-2017-remaining-at-10-year-high/', text='Page 3', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/middle-east-still-home-to-highest-levels-of-restrictions-on-religion-although-levels-have-declined-since-2016/', text='Page 4', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/among-the-25-most-populous-countries-egypt-india-russia-pakistan-and-indonesia-had-the-highest-overall-restrictions-on-religion-in-2017/', text='Page 5', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/methodology-26/', text='Page 6', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/essay/a-closer-look-at-changing-restrictions-on-religion', text='Essay: A closer look at changing restrictions on religion', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/interactives/restrictions-on-religion-among-the-25-most-populous-countries-2007-2017/', text='Restrictions on religion among the 25 most populous countries, 2007-2017', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#categories-of-government-restrictions-on-religion', text='Categories of government restrictions on religion', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#categories-of-social-hostilities-involving-religion', text='Categories of social hostilities involving religion', fragment='', nofollow=False)"
"Link(url='https://www.pewforum.org/2019/07/15/a-closer-look-at-how-religious-restrictions-have-risen-around-the-world/#overall-restrictions-in-2017', text='Overall restrictions in 2017', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/category/publications/analysis/', text='Analysis', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2018/05/14/media-western-europe-how-this-study-measures-populism/', text='', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2018/05/14/in-western-europe-public-attitudes-toward-news-media-more-divided-by-populist-views-than-left-right-ideology/', text='In Western Europe, Public Attitudes Toward News Media More Divided by Populist Views Than Left-Right Ideology', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/amy-mitchell', text='Amy Mitchell', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/katie-simmons', text='Katie Simmons', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/katerina-eva-matsa', text='Katerina Eva Matsa', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/laura-silver', text='Laura Silver', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/elisa-shearer', text='Elisa Shearer', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/courtney-johnson', text='Courtney Johnson', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/mason-walker', text='Mason Walker', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2018/05/14/media-western-europe-how-this-study-measures-populism/pj_2018-05-14_western-europe_c-01/', text='', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2018/05/14/media-western-europe-how-this-study-measures-populism/#fn-67856-18', text='18', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2018/05/14/media-western-europe-how-this-study-measures-populism/pj_2018-05-14_western-europe_c-02/', text='', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2018/05/14/media-western-europe-how-this-study-measures-populism/#fnref-67856-18', text='↩', fragment='', nofollow=False)"
